City Key;WWI City ID;City;State Province;Country;Continent;Sales Territory;Region;Subregion;Location;Latest Recorded Population;Valid From;Valid To;Lineage Key
382;15287;Herricks;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C7C4A2943B0604440016663CAAC6A52C0;4295;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
383;15288;Herriman;Utah;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010C4972AF82CE41444021FE06921C025CC0;21785;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
384;15289;Herrin;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C039E0F2ACCE642403D8D6AC7C34156C0;12501;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
385;15290;Herring;Oklahoma;United States;North America;Southwest;Americas;Northern America;0xE6100000010CD439C36B97CE4140CCE57697AAE258C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
386;15291;Herrings;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010CDA48C8F6100346409D96C4FED7E952C0;90;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
387;15292;Herscher;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CE53F49264C864440496CD2C8420656C0;1591;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
388;15293;Hersey;Michigan;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C5BF33EE99FEC4540D136A38B725C55C0;350;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
389;15294;Hersey;Maine;United States;North America;New England;Americas;Northern America;0xE6100000010C6C054D4BAC0A4740F1A19F04911951C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
390;15295;Hershey;Nebraska;United States;North America;Plains;Americas;Northern America;0xE6100000010C91B17F434D94444037514B732B4059C0;665;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
391;15296;Hershey;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C88D28327992444400915C1A49D2953C0;14257;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
392;15297;Hertel;Wisconsin;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CBFB7E9CF7EE746402C0BCB44360B57C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
393;15298;Hertford;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C5089EB1857184240462F59CBD31D53C0;2143;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
394;15299;Herty;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010C14B2F336365B3F40A603FE95BAAB57C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
395;15300;Herzman Mesa;Colorado;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010CB123C44B26CE43404E1B1F77DB535AC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
396;15301;Hesler;Kentucky;United States;North America;Southeast;Americas;Northern America;0xE6100000010C6D6814DC593B4340ED1CB924BD3155C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
397;15407;Highgate Center;Vermont;United States;North America;New England;Americas;Northern America;0xE6100000010C125553ED2E784640FF62111EC84252C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
398;29475;Roosevelt;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C5E2F4D11E0564440DA328573B26552C0;16258;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
399;29476;Roosevelt;New Jersey;United States;North America;Mideast;Americas;Northern America;0xE6100000010C8ABF37972C1C44409F6E4507499E52C0;882;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
400;29477;Roosevelt;Utah;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010C82A966D652264440E7C41EDA477F5BC0;6046;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
401;29478;Roosevelt;Oklahoma;United States;North America;Southwest;Americas;Northern America;0xE6100000010C6F7A2FB0226D414070EED5E5E9C258C0;248;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
402;29479;Roosevelt;Arizona;United States;North America;Southwest;Americas;Northern America;0xE6100000010CA23FD93972D54040FAEC253298C85BC0;28;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
403;29481;Roosevelt Beach;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C7DDB02F85DA745406830FC96EFB653C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
404;29482;Roosevelt Park;Michigan;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CB2E77CC223994540AAB5300B6D9155C0;3831;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
405;29483;Roosville;Montana;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010CC7ED3C96E37F484091F52FA49EC35CC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
406;29484;Roper;Kansas;United States;North America;Plains;Americas;Northern America;0xE6100000010CBA3DF7D4A0D44240B4345C89E5EE57C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
407;29485;Roper;Georgia;United States;North America;Southeast;Americas;Northern America;0xE6100000010C601624C7E7CF3F40753C66A0B2A954C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
408;29486;Roper;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C932B065960F04140A59993BC5F2753C0;611;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
409;29487;Ropesville;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010C7075A50AEBB440407B5C65B7E08959C0;434;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
410;29488;Roque Bluffs;Maine;United States;North America;New England;Americas;Northern America;0xE6100000010C4F136C12724E46409EFD929EB3DE50C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
411;29489;Rosa;Alabama;United States;North America;Southeast;Americas;Northern America;0xE6100000010CEA5509BBCDFE404090550042DAA055C0;316;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
412;29490;Rosa Sánchez;Puerto Rico (US Territory);United States;North America;External;Americas;Northern America;0xE6100000010CCC0BB08F4E0F32407B2DE8BD317A50C0;1055;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
413;29491;Rosalia;Washington;United States;North America;Far West;Americas;Northern America;0xE6100000010CCDD71B6B359E4740197A1FA2AC575DC0;550;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
414;29492;Rosalia;Kansas;United States;North America;Plains;Americas;Northern America;0xE6100000010C2AFD84B35BE8424020FEABD8A92758C0;171;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
415;29493;Rosalie;Alabama;United States;North America;Southeast;Americas;Northern America;0xE6100000010CE449D235935941407C8F4479307155C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
416;29494;Rosalie;Nebraska;United States;North America;Plains;Americas;Northern America;0xE6100000010C1F88878B37074540082A9952CD2058C0;160;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
417;29495;Rosamond;California;United States;North America;Far West;Americas;Northern America;0xE6100000010CEC014E4A9C6E4140F41ABB44758A5DC0;18150;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
418;29496;Rosanky;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010C693C6C7DECED3D4093020B60CA5258C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
419;29497;Rosario;Washington;United States;North America;Far West;Americas;Northern America;0xE6100000010C313729160953484075B169A510B85EC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
420;29498;Rosaryville;Maryland;United States;North America;Mideast;Americas;Northern America;0xE6100000010C0BDB0539DE60434077741200D23353C0;10697;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
421;29499;Rosati;Missouri;United States;North America;Plains;Americas;Northern America;0xE6100000010CE2B265547403434061A417B5FBE156C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
422;29500;Rosboro;Arkansas;United States;North America;Southeast;Americas;Northern America;0xE6100000010C4E716605D02441400CF9B1938B6057C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
423;29501;Rosburg;Washington;United States;North America;Far West;Americas;Northern America;0xE6100000010C1878EE3D5C2A474059F1B2CBDCE85EC0;317;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
424;29502;Roscoe;Montana;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010C0E85CFD6C1AC46405ECA0A8FC75F5BC0;15;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
425;29503;Roscoe;Nebraska;United States;North America;Plains;Americas;Northern America;0xE6100000010C0807D6CCB59044403739D78B7C6559C0;63;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
426;29504;Roscoe;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010CFBCA83F4143940403870BD5C7A2259C0;1322;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
427;29505;Roscoe;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010C2B63E87D88B74640613CDE3FF1A857C0;102;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
428;29506;Roscoe;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C9539A7A32D0A4440F596170566F753C0;812;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
429;29507;Roscoe;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C49FA0F4471F7444082A158B876BA52C0;541;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
430;29508;Roscoe;South Dakota;United States;North America;Plains;Americas;Northern America;0xE6100000010CCFF00B546BB94640892FC9B7ADD558C0;329;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
431;27733;Potter;Wisconsin;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C2D91B0146E0F464013060A615A0656C0;253;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
432;29233;Rock Point;Maryland;United States;North America;Mideast;Americas;Northern America;0xE6100000010CB2CE424CD32243407E99DEB4CF3553C0;107;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
433;29266;Rockford;Minnesota;United States;North America;Plains;Americas;Northern America;0xE6100000010CCD6D0C4B4D8B4640F4966192006F57C0;4316;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
434;29509;Roscoe;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C83A44FABE8344540946CD0F2974056C0;10785;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
435;29513;Rose;Nebraska;United States;North America;Plains;Americas;Northern America;0xE6100000010C5787927F1C17454047BBC09BA4E158C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
436;29688;Rowan;Iowa;United States;North America;Plains;Americas;Northern America;0xE6100000010C1D5723BBD25E45400B90B28F5F6357C0;158;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
437;29689;Rowden;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010C8C529D691D1A404022CA726D03D658C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
438;29690;Rowe;New Mexico;United States;North America;Southwest;Americas;Northern America;0xE6100000010C8B620333F0BE4140E36C3A02386B5AC0;415;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
439;29691;Rowe;Massachusetts[E];United States;North America;New England;Americas;Northern America;0xE6100000010C73C009E0C158454038D89B18923952C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
440;29692;Rowena;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010CBCC8A942A8A53F40FAAC7CE0F40259C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
441;29693;Rowena;South Dakota;United States;North America;Plains;Americas;Northern America;0xE6100000010CC49448A297C24540D8840F80932358C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
442;29694;Rowena;Oregon;United States;North America;Far West;Americas;Northern America;0xE6100000010C935A83520FD646400C84AE8E2D515EC0;187;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
443;29695;Rowes Run;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C4F965AEF370144405D4E098849F453C0;564;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
444;29696;Rowesville;South Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C807D193158AF4040561F590A923554C0;304;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
445;29697;Rowland;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C12CEB8BAAD4441406F0388CCA6D253C0;1037;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
446;29698;Rowland;Nevada;United States;North America;Far West;Americas;Northern America;0xE6100000010CAAF46E87E1F744401460B3B76FEB5CC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
447;29699;Rowland Heights;California;United States;North America;Far West;Americas;Northern America;0xE6100000010C73ECEA9FF1FC4040BA111615F1795DC0;48993;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
448;29700;Rowlesburg;West Virginia;United States;North America;Southeast;Americas;Northern America;0xE6100000010CCFF4126399AC43409727C6E8EFEA53C0;584;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
449;29701;Rowlett;Texas;United States;North America;Southwest;Americas;Northern America;0xE6100000010C5C806C489273404095B7239C162458C0;56199;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
450;29702;Rowley;Iowa;United States;North America;Plains;Americas;Northern America;0xE6100000010C07B1D8CB5B2F4540C2D20A1D05F656C0;264;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
451;29703;Rowley;Massachusetts[E];United States;North America;New England;Americas;Northern America;0xE6100000010CE00CA3C5BE5B45408E8DE5023CB851C0;1416;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
452;29704;Rowsburg;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C6B9093D3E86D44409F895528F78954C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
453;29705;Rox;Nevada;United States;North America;Far West;Americas;Northern America;0xE6100000010CBCDA9B29BE70424098F8A3A8B3AA5CC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
454;29706;Roxana;Illinois;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C474552C1976C434022591BBEE08456C0;1542;2013-01-01 00:00:00.0000000;2013-01-01 00:05:00.0000000;1
455;29707;Roxboro;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C729E56766632424078190F00E6BE53C0;8362;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
456;29708;Roxbury;Pennsylvania;United States;North America;Mideast;Americas;Northern America;0xE6100000010C7E0E3D73200E44409B255C235D6A53C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
457;29709;Roxbury;New York;United States;North America;Mideast;Americas;Northern America;0xE6100000010C73B5BA41592445409FB536E826A452C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
458;29710;Roxbury;Vermont;United States;North America;New England;Americas;Northern America;0xE6100000010C1C6CA0AF0F0C46401E2796A5E72E52C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
459;29711;Roxbury;Wisconsin;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CD4BE1479ED9F45409BCEA9BF396B56C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
460;29712;Roxbury;Maine;United States;North America;New England;Americas;Northern America;0xE6100000010C9AF68370BB554640B0BAC447FAA551C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
461;29713;Roxbury;Connecticut;United States;North America;New England;Americas;Northern America;0xE6100000010C659EA6E03AC74440F6B52E35C25352C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
462;29714;Roxbury;Kansas;United States;North America;Plains;Americas;Northern America;0xE6100000010CBEAB79E9814643402A8BC22E8A5B58C0;104;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
463;29715;Roxie;Mississippi;United States;North America;Southeast;Americas;Northern America;0xE6100000010C9B24F14D2E813F40FF4932616AC456C0;497;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
464;29716;Roxobel;North Carolina;United States;North America;Southeast;Americas;Northern America;0xE6100000010C622019BCF91942400A44F410B24F53C0;240;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
465;27631;Port Wing;Wisconsin;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010CC88D6CF827634740C33E4BA1BDD856C0;164;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
466;27632;Portage;Maine;United States;North America;New England;Americas;Northern America;0xE6100000010CBF171527AD614740A17B20C3741E51C0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
467;27633;Portage;Utah;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010CFA754C82DCFC4440CC92A57B420D5CC0;245;2013-01-01 00:00:00.0000000;2013-01-01 00:03:00.0000000;1
468;27634;Portage;Washington;United States;North America;Far West;Americas;Northern America;0xE6100000010C837D851623B4474005B7FF12029C5EC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:01:00.0000000;1
469;27635;Portage;Montana;United States;North America;Rocky Mountain;Americas;Northern America;0xE6100000010CF99E91088DD34740E512A2D7FAC75BC0;0;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
470;27636;Portage;Ohio;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C183EC7ECD1A94440A5D4CA29A6E954C0;438;2013-01-01 00:00:00.0000000;2013-01-01 00:04:00.0000000;1
471;27637;Portage;Indiana;United States;North America;Great Lakes;Americas;Northern America;0xE6100000010C555C6622B6C944409B75C6F745CB55C0;36828;2013-01-01 00:00:00.0000000;2013-01-01 00:02:00.0000000;1
